RESULT ID UNIQUE,Result_ID,Bloom_Report_ID,Case_Assignment,Case_ID,Number_of_Blooms_Linked_to_Case,Report_Type,Water_Body_Name,Official_Water_Body_Name,Landmark,County,Regional_Water_Board,Bloom_Latitude,Bloom_Longitude,Bloom_Datum,Reported_Management_Organizations,DDW_District_Office,Drinking_Water_Source,Water_Body_Manager,Rec_Land_Manager,Water_Body_Use,Water_Body_Type,Bloom_Location,Bloom_Size,Bloom_Texture,Bloom_Type,Datum,Latitude,Longitude,Measurement_Type,Measurement_Unit,Measurement_Value,Proposed_Lab_Analyses,Results_Date,Sample_Date,Sample_ID,Sample_Location,Data_Type,Site,Taxa,Water_Surface_Condition,Weather_Condition,Analysis_Type,Method,Analyte_Class,Analyte,Sample_Type
F1378,1378,2638,,685,10,,Big Bear Lake,Big Bear Lake,Pine Knot Marina,San Bernardino,Region 8 - Santa Ana,34.24603,-116.90936,,RWQCB8,,No,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1379,1379,2828,,685,10,,Big Bear Lake,Big Bear Lake,Gilner Point Middle near MWDL2,San Bernardino,Region 8 - Santa Ana,34.253647,-116.94922,,RWQCB8,,No,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1380,1380,2831,,685,10,,Big Bear Lake,Big Bear Lake,Big Bear Marina-801BBL704,San Bernardino,Region 8 - Santa Ana,34.2474764,-116.91804,,RWQCB8,,No,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1381,1381,2832,,685,10,,Big Bear Lake,Big Bear Lake,Carol Morrison Dock-801BBL705,San Bernardino,Region 8 - Santa Ana,34.2611101,-116.88861,,RWQCB8,,No,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1382,1382,2833,,685,10,,Big Bear Lake,Big Bear Lake,Duane Boyer Dock-801BBL706,San Bernardino,Region 8 - Santa Ana,34.2571373,-116.95134,,RWQCB8,,No,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1383,1383,2829,,685,10,,Big Bear Lake,Big Bear Lake,Mid Lake near MWDL6- 801BBL702,San Bernardino,Region 8 - Santa Ana,34.2533187,-116.92326,,RWQCB8,,No,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1384,1384,2830,,685,10,,Big Bear Lake,Big Bear Lake,Stanfield Middle near MWDL9-801BBL703,San Bernardino,Region 8 - Santa Ana,34.2577822,-116.89663,,RWQCB8,,No,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1385,1385,2970,,685,10,Public Reporting,Big Bear Lake,Big Bear Lake,eastern,San Bernardino,Region 8 - Santa Ana,34.252629,-116.89721,,,,No,Unknown,Unknown,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1386,1386,2738,,686,3,,Lake Elsinore,"Elsinore, Lake",Launch Pointe NE dock end,Riverside,Region 8 - Santa Ana,33.672307,-117.36935,WGS84,RWQCB8,,No,Unknown,City Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1387,1387,2739,,686,3,,Lake Elsinore,"Elsinore, Lake",Near TMDL LE02,Riverside,Region 8 - Santa Ana,33.662428,-117.3555,WGS84,RWQCB8,,No,City Department,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1388,1388,3117,,686,3,,Lake Elsinore,"Elsinore, Lake",Near TMDL LE02,Riverside,Region 8 - Santa Ana,33.662428,-117.3555,,RWQCB8,,Unknown,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1389,1389,2778,,687,1,Public Reporting,Lake Evans,"Evans, Lake",Fairmount Park,Riverside,Region 8 - Santa Ana,33.995916,-117.37985,,,,Unknown,Unknown,Unknown,,Reservoir,,between a football field and a tennis court,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1390,1390,2675,,688,3,,Lake Perris,"Perris, Lake",Moreno Swim Beach,Riverside,Region 8 - Santa Ana,33.8683,-117.17138,,Department of Water Resources (DWR),,Unknown,California Department of Water Resources,California State Parks,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1391,1391,2674,,688,3,,Lake Perris,"Perris, Lake",outlet,Riverside,Region 8 - Santa Ana,33.839711,-117.17628,,Department of Water Resources (DWR),,Unknown,California Department of Water Resources,California State Parks,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1392,1392,2698,,688,3,,Lake Perris,"Perris, Lake",Perris Swim Beach,Riverside,Region 8 - Santa Ana,33.862778,-117.18694,,Department of Water Resources (DWR),,Unknown,California Department of Water Resources,California State Parks,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1393,1393,2694,,690,1,,Los Penasquitos Creek,Los Penasquitos Creek (6.10),at the falls,San Diego,Region 9 - San Diego,32.92723,-117.17746,WGS84,San Diego Water Board,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1394,1394,2507,,689,2,,Lake Henshaw,Lake Henshaw,,San Diego,Region 9 - San Diego,33.235705,-116.75677,WGS84,San Diego Water Board,,No,Irrigation District,Unknown,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1395,1395,2654,,689,2,,Lake Henshaw,Lake Henshaw,end of fishing dock,San Diego,Region 9 - San Diego,33.235361,-116.75569,,San Diego Water Board,,Unknown,Irrigation District,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1396,1396,2695,,691,1,,Lake Morena,Morena Reservoir,at boat dock,San Diego,Region 9 - San Diego,32.68628,-116.53265,WGS84,San Diego Water Board,,No,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1397,1397,2663,,692,1,,Anada Creek,,near intersection of Mad River/Hwy 504,Trinity,Region 1 - North Coast,40.289733,-123.33521,WGS84,Trinity County Environmental Health,,Yes,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1398,1398,3024,,693,2,,Antelope Creek,,North Fork at Ponderosa Way.,Tehama,Region 5 - Central Valley,40.28078,-121.76447,NAD83,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1399,1399,3025,,693,2,,Antelope Creek,,MF ~0.4mi above Ponderosa Way,Tehama,Region 5 - Central Valley,40.2648804,-121.76809,NAD83,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1400,1400,2957,,694,2,,Arnot Creek,,Waterbody name submitted:Arnot Creek.;Landmark submitted:None,Alpine,Region 5 - Central Valley,38.407354,-119.79936,NAD83,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1401,1401,2958,,694,2,,Arnot Creek,,above Clark Fork,Alpine,Region 5 - Central Valley,38.40244,-119.8,NAD83,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1402,1402,3060,,695,1,,Ash Creek,,,Lassen,Region 5 - Central Valley,41.13422,-120.80025,NAD83,,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1403,1403,2822,,696,1,Public Reporting,Beasore Creek,,~2.3mi below Beasore Rd.,Madera,Region 5 - Central Valley,37.4459,-119.4429,NAD83,,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1404,1404,2726,,697,2,,Big Lagoon,,Boat Ramp,Humboldt,Region 1 - North Coast,41.1646,-124.1306,,,,Unknown,Big Lagoon Rancheria,County Environmental Health Department,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1405,1405,2725,,697,2,Public Reporting,Big Lagoon,,North,Humboldt,Region 1 - North Coast,41.1786,-124.107,,,,Unknown,Big Lagoon Rancheria,County Environmental Health Department,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1406,1406,2878,,698,1,,Big Meadow Creek,,~0.8mi above Hwy 89,El Dorado,Region 6 - Lahontan,38.7784,-119.9972,WGS84,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1407,1407,2800,,699,1,,Blue Slides Creek,,above Bear Cr.,Lake,Region 5 - Central Valley,39.319333,-122.84536,NAD83,,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1408,1408,2818,,700,1,Public Reporting,Butte Creek,,~1.5mi above Willow Cr.,Butte,Region 5 - Central Valley,40.1032,-121.4648,NAD83,,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1409,1409,3066,,701,1,,Butte Creek,,~1.5mi below Spring Creek,Siskiyou,Region 1 - North Coast,41.62029,-122.06964,NAD83,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1410,1410,2808,,702,1,Public Reporting,Salmon Creek,,27,Tulare,Region 5 - Central Valley,35.900714,-118.36951,NAD83,,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1411,1411,3003,,703,1,,Canoe Creek,,near Garden Club Grove,Humboldt,Region 1 - North Coast,40.2953784,-123.91066,,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1412,1412,2900,,704,1,Public Reporting,Canyon Creek,,Waterbody name submitted:Canyon Creek.;Landmark submitted:None,Trinity,Region 1 - North Coast,40.7377,-123.0496,NAD83,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1413,1413,2797,,705,1,Public Reporting,Carter Creek,,~1.2mi above Deer Cr.,Tehama,Region 5 - Central Valley,40.2466,-121.4075,NAD83,,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1414,1414,3041,,706,1,,Chowchilla River,,at the Raymond Bridge,Madera,Region 5 - Central Valley,37.259777,-119.94558,WGS84,CA Waterboard Region 5,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1415,1415,3074,,707,1,Public Reporting,Clavey River,,near Forest Route 1N04,Tuolumne,Region 5 - Central Valley,37.98699,-120.05305,NAD83,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1416,1416,2790,,708,1,,Clear Creek,,SF ~2.9mi above Andrews Cr.,Shasta,Region 5 - Central Valley,40.5426791,-122.58017,NAD83,,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1417,1417,2791,,709,1,,Clear Creek,,at Paradise,Butte,Region 5 - Central Valley,39.75238,-121.60515,NAD83,,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1418,1418,2793,,710,1,,Concow Creek,,above Camelot Ln.,Butte,Region 5 - Central Valley,39.78608,-121.51056,NAD83,,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1419,1419,2930,,711,1,Public Reporting,San Joaquin River,,Eddos Boat Ramp,Contra Costa,Region 5 - Central Valley,38.050293,-121.70069,,,,Yes,Unknown,Unknown,,Wadeable stream,,smaller than a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1420,1420,2523,,712,2,,Contra Loma Reservoir,,at Regional Park,Contra Costa,Region 5 - Central Valley,37.972518,-121.82366,,Eat bay regional park,,Unknown,Unknown,East Bay Regional Park District,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1421,1421,3118,,712,2,,Contra Loma Reservoir,,at Regional Park,Contra Costa,Region 5 - Central Valley,37.972518,-121.82366,,East Bay Regional Park District,,Unknown,Unknown,East Bay Regional Park District,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1422,1422,2612,,713,3,,Copco Reservoir,,at Bouy Line (RM 198.74),Siskiyou,Region 1 - North Coast,41.98039,-122.33122,,RWQCB1,,Unknown,Unknown,PacifiCorp,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1423,1423,2613,,713,3,,Copco Reservoir,,at Copco Cove?(Public Health),Siskiyou,Region 1 - North Coast,41.983447,-122.33072,,RWQCB1,,Unknown,Unknown,PacifiCorp,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1424,1424,2614,,713,3,,Copco Reservoir,,at Mallard Cove?(Public Health),Siskiyou,Region 1 - North Coast,41.973486,-122.29949,,RWQCB1,,Unknown,Unknown,PacifiCorp,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1425,1425,2960,,714,1,,Corbin Creek,,~0.1 mi above NF,Glenn,Region 1 - North Coast,39.5498,-122.7312,NAD83,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1426,1426,3026,,715,1,Public Reporting,Cypress Ridge Golf Course,,neighborhood water basin,San Luis Obispo,Region 3 - Central Coast,35.070632,-120.57743,,self,,Unknown,Unknown,Unknown,,,,smaller than a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1427,1427,2949,,716,1,Public Reporting,Cypress Ridge Golf Course,,Owners Association Avocet Lake and Pavilion Lake,San Luis Obispo,Region 3 - Central Coast,35.070013,-120.57615,,Cypress Ridge Owners Association,,Unknown,Private entity,Unknown,,,,smaller than a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1428,1428,2991,,717,1,Public Reporting,San Joaquin River,,Delta Bay Marina Isleton,Sacramento,Region 5 - Central Valley,38.108722,-121.6033,WGS84,,,Unknown,Unknown,Unknown,,,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1429,1429,2761,,718,1,,Delta Coves,,"marina, near Bethel Island",Contra Costa,Region 5 - Central Valley,38.014888,-121.62439,NAD83,Central Valley Water Board,,No,Unknown,Unknown,,,,smaller than a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1430,1430,2952,,719,2,Public Reporting,Sacramento River,,Delta Marina,San Joaquin,Region 5 - Central Valley,38.1501,-121.6938,,DOI - US Fish and Wildlife Service,,Yes,Unknown,Unknown,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1431,1431,2947,,719,2,Public Reporting,Sacramento River,,Delta Marina at Rio Vista,San Joaquin,Region 5 - Central Valley,38.1498,-121.69338,,DOI - US Fish and Wildlife Service,,Yes,Unknown,Unknown,,,,between a tennis court and a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1432,1432,2974,,720,1,,Dillon Creek,,near Klamath River,Siskiyou,Region 1 - North Coast,41.576099,-123.53879,,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1433,1433,3068,,721,1,Public Reporting,Discovery Bay,,cove in between driftwood and monterey,Contra Costa,Region 5 - Central Valley,37.8938,-121.6108,,,,No,Unknown,Unknown,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1434,1434,2794,,722,1,Public Reporting,Dry Creek,,at Paradise,Butte,Region 5 - Central Valley,39.75227,-121.57667,NAD83,,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1435,1435,2860,,723,1,Public Reporting,Duncan Creek,,~0.3mi below Ltl. Duncan Cr.,Placer,Region 6 - Lahontan,39.138794,-120.47561,NAD83,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1436,1436,2845,,724,1,Public Reporting,Eagle Lake,,"off the OHV Eagle Lakes Rd, near the Fordyce Creek Bridge",Lassen,Region 6 - Lahontan,40.564331,-120.83092,,,,Unknown,Unknown,Unknown,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1437,1437,3062,,725,1,,East Creek,,above Mosquito Cr.,Lassen,Region 5 - Central Valley,41.1753,-120.2058,NAD83,,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1438,1438,2715,,726,3,Public Reporting,H.V. Eastman Lake,,boat ramp west 2,Madera,Region 5 - Central Valley,37.22707,-119.98293,,RB,,Unknown,United States Army Corps of Engineers,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1439,1439,2815,,734,1,Public Reporting,Gray Eagle Creek,,~1mi below Gray Eagle Ldg. Rd.,Plumas,Region 5 - Central Valley,39.7371,-120.654,NAD83,,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1440,1440,2716,,726,3,Public Reporting,H.V. Eastman Lake,,east boar ramp 1,Madera,Region 5 - Central Valley,37.220192,-119.96653,,RB,,Unknown,United States Army Corps of Engineers,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1441,1441,2864,,726,3,Public Reporting,H.V. Eastman Lake,,East Boat Ramp 1 (539MAD400),Madera,Region 5 - Central Valley,37.220086,-119.96648,NAD83,R5 Water Board,,No,United States Army Corps of Engineers,Unknown,,Reservoir,,between a tennis court and a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1442,1442,3023,,727,1,,Eel River,,near Fortuna,Humboldt,Region 1 - North Coast,40.58219,-124.15771,,,,Unknown,County Environmental Health Department,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1443,1443,3061,,728,1,,Fitzhugh Creek,,~0.7mi above Lyneta Rd.,Modoc,Region 5 - Central Valley,41.3656729,-120.45832,NAD83,,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1444,1444,2735,,733,1,Public Reporting,Glen Helen Regional Park,,Small Lake,San Bernardino,Region 8 - Santa Ana,34.205814,-117.40389,,RWQCB8,,No,Unknown,Local Park and Recreation Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1445,1445,2785,,729,1,Public Reporting,Four Island Lake,,Four Island Lake Bear Valley Springs,Kern,Region 5 - Central Valley,35.16234,-118.65734,,,,No,Unknown,Community HOA,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1446,1446,3018,,730,1,Public Reporting,Tuolumne River,,Fox Grove fishing access,Stanislaus,Region 5 - Central Valley,37.61929,-120.84413,,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1447,1447,3072,,731,1,Public Reporting,Unnamed Retention Basin,,Fresno Metropolitan Flood Control District ponding basin,Fresno,Region 5 - Central Valley,36.84253,-119.70518,NAD83,R5 Water Board,,No,Unknown,Unknown,,Pond (<1 ha),,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1448,1448,2713,,732,3,Public Reporting,Glen Helen Regional Park,,boat dock,San Bernardino,Region 8 - Santa Ana,34.20761,-117.40405,,San Bernardino Regional Parks,,No,Unknown,Local Park and Recreation Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1449,1449,2777,,732,3,Public Reporting,Glen Helen Regional Park,,Large Lake,San Bernardino,Region 8 - Santa Ana,34.208572,-117.40451,,RWQCB8,,No,Unknown,Local Park and Recreation Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1450,1450,2728,,735,1,,Gualala River,,Campground,Sonoma,Region 1 - North Coast,38.767559,-123.51609,,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1451,1451,2727,,736,2,,Gualala River,,Green Bridge,Mendocino,Region 1 - North Coast,38.7781,-123.49916,,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1452,1452,2737,,736,2,,Gualala River,,Beach near River Mouth,Mendocino,Region 1 - North Coast,38.758562,-123.52097,,,,Unknown,Unknown,County Environmental Health Department,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1453,1453,2714,,737,3,,Hensley Lake,,western floating dock,Madera,Region 5 - Central Valley,37.12074,-119.88648,,RB,,Unknown,United States Army Corps of Engineers,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1454,1454,2773,,737,3,Public Reporting,Hensley Lake,,at East Floating Dock,Madera,Region 5 - Central Valley,37.120313,-119.8774,WGS84,,,No,United States Army Corps of Engineers,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1455,1455,2954,,737,3,,Hensley Lake,,Waterbody name submitted:Hensley Lake.;Landmark submitted:None,Madera,Region 5 - Central Valley,37.12128,-119.8849,NAD83,R5 Water Board,,No,Unknown,Unknown,,Reservoir,,between a tennis court and a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1456,1456,3081,,738,1,Public Reporting,High Valley Pond,,near Indian Joe Creek Sunol Regional Wilderness,Alameda,Region 2 - San Francisco Bay,37.525675,-121.81777,,East bay regional park,,No,Unknown,East Bay Regional Park District,,Pond (<1 ha),,between a football field and a tennis court,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1457,1457,3040,,739,1,,Holland Cut,,near Franks Tract,San Joaquin,Region 5 - Central Valley,38.0164,-121.5819,WGS84,CA Waterboard Region 5,,Unknown,Unknown,Unknown,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1458,1458,2863,,740,1,Agency/Partner Reporting,Horseshoe Lake,,Mojave Narrows Regional Park,San Bernardino,Region 6 - Lahontan,34.513889,-117.27583,,,,No,County Environmental Health Department,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1459,1459,3017,,741,3,,Hummingbird Lake,,,Mono,Region 6 - Lahontan,37.58235,-118.73252,,,,No,National Park Service,Unknown,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1460,1460,3013,New Case,741,3,Public Reporting,Odell Lake,,Odell Lake in 20 Lakes basin,Mono,Region 6 - Lahontan,37.995664,-119.28812,,,,Yes,National Park Service,Unknown,,Reservoir,,between a football field and a tennis court,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1461,1461,2742,,742,1,,Skycrest Lake,,,Trinity,Region 1 - North Coast,40.801304,-123.49382,,,,No,Unknown,Unknown,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1462,1462,2775,,743,1,,Indian Creek,,near Klamath River confluence,Siskiyou,Region 1 - North Coast,41.790071,-123.37912,,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1463,1463,3045,,744,1,,Indian Creek,,below Curtis Ravine,Plumas,Region 5 - Central Valley,40.0578,-120.962,NAD83,,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1464,1464,3073,,745,1,Public Reporting,Jawbone Creek,,Waterbody name submitted:Jawbone Cr 6.;Landmark submitted:None,Tuolumne,Region 5 - Central Valley,37.905128,-119.9963,NAD83,,,Unknown,Unknown,Unknown,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1465,1465,2625,,746,1,,J.C. Boyle Reservoir,,(RM 224.78),Siskiyou,Region 1 - North Coast,42.1351,-122.0313,,RWQCB1,,Unknown,Unknown,PacifiCorp,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1466,1466,2803,,747,1,,Kelsey Creek,,at Main Street in Kelseyville,Lake,Region 5 - Central Valley,38.978395,-122.84284,,OEHHA,,Unknown,Unknown,County Environmental Health Department,,Wadeable stream,,between a tennis court and a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1467,1467,2810,,748,1,Public Reporting,Kern River,,SF ~0.6mi below Bitter Cr,Tulare,Region 5 - Central Valley,36.0246,-118.137,NAD83,,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1468,1468,2972,,749,1,Public Reporting,Unnamed private pond,,in park,Sacramento,Region 5 - Central Valley,38.572979,-121.51293,,,,No,Unknown,Unknown,,Pond (<1 ha),,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1469,1469,3020,,750,2,,Kumeyaay Lake,,,San Diego,Region 9 - San Diego,32.84109,-117.03186,WGS84,San Diego Water Board,,No,City Department,Local Park and Recreation Department,,Reservoir,,smaller than a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1470,1470,2962,,751,1,,Laguna Creek,,at Camden Lake,Sacramento,Region 5 - Central Valley,38.421483,-121.3711,,Cosumnes Community Services District,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1471,1471,3092,,752,2,,Lake Baron,,,El Dorado,Region 6 - Lahontan,38.853266,-120.02741,,,,No,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1472,1472,2955,,752,2,,Lake Baron,,Tahoe Paradise Park,El Dorado,Region 6 - Lahontan,38.857443,-120.02563,,Tahoe Paradise Park and Recreation District,,No,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1473,1473,2718,,753,4,,Lake Clementine,,lower lake boat launch,Placer,Region 5 - Central Valley,38.93594,-121.02351,,state Parks,,Unknown,Unknown,California State Parks,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1474,1474,2717,,753,4,,Lake Clementine,,upper day use area/beach,Placer,Region 5 - Central Valley,38.96779,-120.97514,,state Parks,,Unknown,Unknown,California State Parks,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1475,1475,3011,,753,4,,Lake Clementine,,Campground,Placer,Region 5 - Central Valley,38.954878,-120.98769,WGS84,CA Waterboard Region 5,,Unknown,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1476,1476,3010,,753,4,Public Reporting,Lake Clementine,,Beach,Placer,Region 5 - Central Valley,38.968043,-120.9746,WGS84,CA Waterboard Region 5,,Unknown,Unknown,California State Parks,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1477,1477,2642,,754,1,Public Reporting,Combie Lake,,near confluence of Bear River,Nevada,Region 5 - Central Valley,39.023659,-121.03483,,Health and Human Services Department | Environmental Health Division,,Unknown,Irrigation District,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F1478,1478,3087,,755,1,Public Reporting,Greenhill Estates,,near Laguna and Lakeshore.  South ave 26 and east 99,Madera,Region 5 - Central Valley,37.114851,-120.23305,,Madera County Environmental Health,,Unknown,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
